"store_name","store_address","store_type","lat","lon","parking","blonde","physio","coldbrew","no_cash","foreign_cash","certification_fd","deli_bus","ecp","close21","pet_zone","airport","seaside","university","terminal","resort","hospital","instore","subway","the_disabled","air_cleaner","eletric_vehicle_charging","service_icon","PRMS_Y","PRMS_M","PRMS_D","hour"
"스타벅스 센텀몰1F점","부산광역시 해운대구 센텀4로 15 (우동)","general",35.1699,129.128,"True","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon10', 'icon14', 'icon19', 'icon21']","2021","5","10",NULL
"스타벅스 센텀시티역점","부산광역시 해운대구 센텀동로 9, 트럼프월드센텀아파트 1층 (우동)","general",35.1699,129.132,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","True","True","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon14', 'icon19']","2012","7","20",NULL
"스타벅스 센텀신세계3F점","부산광역시 해운대구 센텀남대로 35 (우동)","general",35.1691,129.129,"True","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","True","False","False","['icon04', 'icon23', 'icon22', 'icon10', 'icon14', 'icon19']","2021","7","6",NULL
"스타벅스 센텀신세계B1점","부산광역시 해운대구 센텀남대로 35 (우동) 센텀시티 신세계UEC","general",35.1687,129.13,"True","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","True","False","False","['icon04', 'icon23', 'icon22', 'icon10', 'icon14', 'icon19']","2014","7","10",NULL
"스타벅스 센텀파크점","부산광역시 해운대구 센텀중앙로 145 (재송동, 더샵센텀파크1차아파트)","general",35.1788,129.123,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19']","2018","3","12",NULL
"스타벅스 센트럴F1점","서울특별시 서초구 신반포로 176 (반포동)","general",37.5051,127.004,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","True","False","False","False","True","True","False","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon12', 'icon14', 'icon19']","2018","3","12",NULL
"스타벅스 센트럴시티점","서울특별시 서초구 신반포로 176 (반포동)","general",37.5047,127.004,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","True","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon12', 'icon14', 'icon19', 'icon21']","2013","9","2",NULL
"스타벅스 소공로점","서울특별시 중구 남대문로7길 19, 삼영빌딩 1층 일부 (소공동)","general",37.5637,126.981,"False","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","['icon23', 'icon22', 'Moon_icon_16x16_230324']","2013","1","24",NULL
"스타벅스 소노델피노점","강원도 고성군 토성면 미시령옛길 1153","general",38.212,128.494,"True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon19', 'icon21']","2013","12","17",NULL
"스타벅스 소노캄거제점","경상남도 거제시 일운면 거제대로 2660 1층 110호","general",34.8438,128.702,"True","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon19']","2013","6","7",NULL
"스타벅스 소노캄고양점","경기도 고양시 일산동구 태극로 18 (장항동)","general",37.6629,126.751,"True","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon10', 'icon21']","2019","12","18",NULL
"스타벅스 소사역점","경기도 부천시 경인옛로 25 (소사본동, 부천 한신더휴 메트로)","general",37.4817,126.795,"False","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon14', 'icon21']","2023","1","12",NULL
"스타벅스 속초DT점","강원도 속초시 동해대로 4114 (조양동)","generalDT",38.1899,128.584,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2015","11","26",NULL
"스타벅스 속초교동DT점","강원도 속초시 청대로 339 (교동)","generalDT",38.1966,128.572,"True","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon19', 'icon21']","2021","12","21",NULL
"스타벅스 속초금호DT점","강원도 속초시 미시령로 3426 (금호동)","generalDT",38.2091,128.58,"True","True","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon_delivers_service', 'icon19', 'icon21']","2023","7","11",NULL
"스타벅스 속초중앙로점","강원도 속초시 중앙로 123 (금호동)","general",38.2026,128.589,"False","True","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon23', 'icon22', 'icon_delivers_service', 'icon19', 'icon21']","2013","6","13",NULL
"스타벅스 송내역점","경기도 부천시 부일로 204, 루치올라빌딩 (상동)","general",37.4884,126.753,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon14', 'icon19', 'icon21']","2011","10","5",NULL
"스타벅스 송도센트럴파크점","인천광역시 연수구 센트럴로 194 (송도동)","general",37.3947,126.642,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2013","7","2",NULL
"스타벅스 송도캐슬파크점","인천광역시 연수구 인천타워대로132번길 9 (송도동)","general",37.3845,126.641,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2020","12","7",NULL
"스타벅스 송도캠퍼스타운역점","인천광역시 연수구 송도과학로27번길 55 (송도동) 롯데캠퍼스타운","general",37.3874,126.664,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","True","True","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon14', 'icon19']","2016","6","22",NULL
"스타벅스 송도커넬워크점","인천광역시 연수구 아트센터대로 131 (송도동)","general",37.3989,126.636,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","True","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon10', 'icon19', 'icon21']","2013","11","27",NULL
"스타벅스 송도컨벤시아대로DT점","인천광역시 연수구 벤처로 10 (송도동)","generalDT",37.3829,126.637,"True","True","True","True","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon18', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2021","5","31",NULL
"스타벅스 송도트리플R점","인천광역시 연수구 송도과학로16번길 33-1 (송도동)","reserve",37.3806,126.659,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","True","True","False","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon10', 'icon14', 'icon19']","2017","7","4",NULL
"스타벅스 송도현대아울렛점","인천광역시 연수구 송도국제대로 123 (송도동)","generalWT",37.3813,126.658,"True","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon10', 'icon14', 'icon19', 'icon21']","2020","6","30",NULL
"스타벅스 송도호반써밋점","인천광역시 연수구 랜드마크로 20 (송도동)","general",37.4153,126.624,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon21']","2023","5","30",NULL
"스타벅스 송림트레이더스점","인천광역시 동구 봉수대로 82, 이마트 트레이더스송림점1층 (송림동)","general",37.4825,126.66,"True","True","True","False","False","False","False","True","False","True","False","False","False","False","False","False","False","True","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon10', 'icon19']","2013","6","20",NULL
"스타벅스 송산그린시티점","경기도 화성시 수노을중앙로 136 (새솔동)","general",37.2838,126.818,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon19']","2020","8","11",NULL
"스타벅스 송산마도ICDT점","경기도 화성시 마도면 화성로 803 두곡리 312-4, 312-5","generalDT",37.2072,126.778,"True","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","['icon04', 'icon23', 'icon22', 'icon20']","2024","4","12",NULL
"스타벅스 송정역점","서울특별시 강서구 공항대로 38 (공항동), 1층 일부","general",37.5611,126.812,"False","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon14', 'icon21']","2023","9","21",NULL
"스타벅스 송파KT점","서울특별시 송파구 잠실로 209 (신천동), 오피스빌딩 1층 2~4호","general",37.514,127.106,"False","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","['icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324']","2021","9","1",NULL
"스타벅스 송파NC점","서울특별시 송파구 충민로 66 (문정동)  가든파이브라이프 패션관1층","general",37.478,127.126,"True","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","True","False","False","['icon04', 'icon23', 'icon22', 'icon10', 'icon14', 'icon19']","2021","7","15",NULL
"스타벅스 송파개롱역점","서울특별시 송파구 오금로 420 (가락동)","general",37.497,127.137,"False","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","True","True","False","False","['icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon14', 'icon19']","2018","3","15",NULL
"스타벅스 송파거여역점","서울특별시 송파구 오금로 493 (거여동)","general",37.4936,127.144,"False","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","True","True","False","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon14', 'icon19']","2022","6","13",NULL
"스타벅스 송파나루역DT점","서울특별시 송파구 오금로 142 (송파동)","generalDT",37.5108,127.11,"False","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","True","False","False","['icon23', 'Moon_icon_16x16_230324', 'icon14', 'icon19']","2019","3","18",NULL
"스타벅스 송파마천사거리DT점","서울특별시 송파구 거마로 78 (마천동)","generalDT",37.4998,127.148,"True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon20', 'icon19', 'icon21']","2020","8","20",NULL
"스타벅스 송파방이DT점","서울특별시 송파구 오금로 241 (방이동)","generalDT",37.5066,127.12,"False","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False","False","['icon23', 'Moon_icon_16x16_230324', 'icon19']","2016","9","6",NULL
"스타벅스 송파사거리점","서울특별시 송파구 송파대로 386 (송파동)","general",37.5023,127.11,"False","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","True","True","False","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon14', 'icon19']","2015","7","13",NULL
"스타벅스 송파아이파크점","서울특별시 송파구 법원로 55 (문정동)","general",37.4798,127.122,"True","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon19']","2016","4","1",NULL
"스타벅스 송파위례점","서울특별시 송파구 위례광장로 230 (장지동, 위례2차아이파크)","general",37.4784,127.143,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19']","2017","6","23",NULL
"스타벅스 송파헬리오시티점","서울특별시 송파구 송파대로 345 (가락동, 헬리오시티)","general",37.4978,127.103,"False","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2020","4","24",NULL
"스타벅스 수내로점","경기도 성남시 분당구 수내로46번길 12 (수내동) 코아빌딩","general",37.3805,127.117,"False","True","True","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","True","False","['icon23', 'icon22', 'icon18', 'icon20', 'icon14', 'icon19', 'icon21']","2014","1","14",NULL
"스타벅스 수내역1번출구점","경기도 성남시 분당구 황새울로258번길 41 (수내동)  1~2층","general",37.3785,127.116,"False","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False","False","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon14']","2023","7","26",NULL
"스타벅스 수내역점","경기도 성남시 분당구 백현로101번길 30, 1-2층 (수내동)","general",37.3778,127.114,"False","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","True","True","False","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon14', 'icon19']","2015","1","13",NULL
"스타벅스 수내점","경기도 성남시 분당구 황새울로 234, 분당트라팰리스 (수내동)","general",37.3796,127.115,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon14']","2006","10","20",NULL
"스타벅스 수색점","서울특별시 은평구 수색로 216 (수색동)","general",37.5801,126.9,"False","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon19', 'icon21']","2022","4","14",NULL
"스타벅스 수서역R점","서울특별시 강남구 광평로 281 (수서동)","reserve",37.488,127.103,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","True","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon12', 'icon14', 'icon19', 'icon21']","2018","6","8",NULL
"스타벅스 수서역사거리점","서울특별시 강남구 광평로 280 (수서동)","general",37.4873,127.103,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","True","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon12', 'icon14', 'icon19', 'icon21']","2021","9","14",NULL
"스타벅스 수성레이크점","대구광역시 수성구 수성못길 4 (두산동)","general",35.8258,128.622,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2015","11","10",NULL
"스타벅스 수영강변DT점","부산광역시 해운대구 수영강변대로 516 (반여동)","generalDT",35.2039,129.119,"True","True","True","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19']","2017","12","18",NULL
"스타벅스 수영망미DT점","부산광역시 수영구 과정로 68 (망미동)","generalDT",35.1774,129.107,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2016","1","13",NULL
"스타벅스 수영역점","부산광역시 수영구 수영로 671 (광안동)","general",35.1657,129.115,"False","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","True","False","True","True","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon13', 'icon14', 'icon19', 'icon21']","2017","2","27",NULL
"스타벅스 수원ICDT점","경기도 용인시 기흥구 중부대로 56","generalDT",37.2672,127.075,"True","True","True","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2014","1","8",NULL
"스타벅스 수원KBSDT점","경기도 수원시 팔달구 권광로 265 (인계동)","generalDT",37.2711,127.035,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2018","1","23",NULL
"스타벅스 수원경수인계DT점","경기도 수원시 팔달구 경수대로 499 (인계동)","generalDT",37.2706,127.028,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon19', 'icon21']","2020","1","29",NULL
"스타벅스 수원고색동DT점","경기도 수원시 권선구 서부로1390번길 150 (고색동)","generalDT",37.2393,126.989,"True","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","['icon04', 'icon23', 'icon22', 'icon20']","2024","6","18",NULL
"스타벅스 수원광교점","경기도 수원시 영통구 센트럴타운로 85 (이의동) 광교c1호반베르디움","general",37.2903,127.05,"True","True","True","True","True","False","False","True","False","True","False","False","False","False","False","False","False","True","True","True","False","False","['icon04', 'icon23', 'icon22', 'icon18', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon10', 'icon14', 'icon19']","2015","5","18",NULL
"스타벅스 수원권선DT점","경기도 수원시 권선구 매송고색로 543 (오목천동)","generalDT",37.2463,126.964,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2017","9","4",NULL
"스타벅스 수원권선점","경기도 수원시 권선구 동수원로177번길 40 (권선동)","general",37.2467,127.031,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon19']","2017","7","25",NULL
"스타벅스 수원금곡점","경기도 수원시 권선구 금곡로 219 (금곡동)","general",37.2749,126.954,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2019","11","18",NULL
"스타벅스 수원나혜석거리점","경기도 수원시 팔달구 권광로188번길 17 (인계동)","general",37.2643,127.034,"False","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","True","True","True","False","['icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon14', 'icon19', 'icon21']","2021","11","23",NULL
"스타벅스 수원롯데백화점2F점","경기도 수원시 권선구 세화로 134 (서둔동)","general",37.2649,126.998,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","True","False","False","True","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon12', 'icon10', 'icon14', 'icon19', 'icon21']","2022","1","11",NULL
"스타벅스 수원망포DT점","경기도 수원시 영통구 덕영대로 1467","generalDT",37.2458,127.051,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2015","11","26",NULL
"스타벅스 수원망포역점","경기도 수원시 영통구 영통로 195 (망포동)","general",37.2452,127.056,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","True","True","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon13', 'icon10', 'icon14', 'icon19', 'icon21']","2013","4","22",NULL
"스타벅스 수원매산점","경기도 수원시 팔달구 매산로 11 (매산로1가)","general",37.2674,127.003,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","True","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon12', 'icon14', 'icon19', 'icon21']","2006","8","11",NULL
"스타벅스 수원법조타운점","경기도 수원시 영통구 광교중앙로248번길 7-2 (하동)","general",37.2918,127.067,"True","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon19', 'icon21']","2018","12","14",NULL
"스타벅스 수원성균관대점","경기도 수원시 장안구 서부로 2131, 1층 4,5,6호 2층1,2호 (율전동)","general",37.2989,126.972,"False","True","True","False","True","False","False","True","False","True","False","False","False","True","False","False","False","False","True","True","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon08', 'icon14', 'icon19', 'icon21']","2013","1","29",NULL
"스타벅스 수원성빈센트병원점","경기도 수원시 팔달구 중부대로 93 (지동)","general",37.2779,127.028,"False","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","['icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon13']","2024","4","16",NULL
"스타벅스 수원세류DT점","경기도 수원시 권선구 권선로544번길 1 (세류동)","generalDT",37.2629,127.011,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2020","4","6",NULL
"스타벅스 수원세류역DT점","경기도 수원시 권선구 경수대로 185 (세류동)","generalDT",37.2438,127.017,"True","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon14', 'icon19', 'icon21']","2021","5","24",NULL
"스타벅스 수원역AKR점","경기도 수원시 팔달구 덕영대로 924 (매산로1가)","reserve",37.2668,127,"True","True","True","False","True","False","False","False","False","False","False","False","False","False","True","False","False","True","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon12', 'icon10', 'icon14', 'icon19', 'icon21']","2021","10","25",NULL
"스타벅스 수원연무DT점","경기도 수원시 장안구 창룡대로 171 (연무동)","generalDT",37.2922,127.029,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2019","9","17",NULL
"스타벅스 수원영통점","경기도 수원시 영통구 봉영로 1617, 훼미리타워 1층 (영통동)","general",37.2556,127.075,"True","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon14', 'icon19', 'icon21']","2012","4","10",NULL
"스타벅스 수원이마트점","경기도 수원시 권선구 경수대로 270 (권선동) 2층","general",37.2501,127.021,"True","True","True","False","False","False","False","True","False","True","False","False","False","False","True","False","False","True","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon12', 'icon10', 'icon19']","2001","12","19",NULL
"스타벅스 수원이비스점","경기도 수원시 팔달구 권광로 132 (인계동)","reserve",37.2591,127.031,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon14', 'icon21']","2015","2","17",NULL
"스타벅스 수원인계DT점","경기도 수원시 팔달구 인계로94번길 3 (인계동)","generalDT",37.2679,127.028,"True","True","True","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2014","9","5",NULL
"스타벅스 수원인계점","경기도 수원시 팔달구 권광로 199 (인계동)","general",37.2655,127.033,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon14', 'icon19', 'icon21']","2012","9","26",NULL
"스타벅스 수원정자사거리DT점","경기도 수원시 장안구 수성로 291 (정자동)","generalDT",37.2912,127.004,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2022","11","29",NULL
"스타벅스 수원조원DT점","경기도 수원시 장안구 경수대로 831 (조원동)","generalDT",37.2952,127.016,"False","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","False","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon19']","2023","9","12",NULL
"스타벅스 수원종합운동장점","경기도 수원시 장안구 송원로 71 (송죽동)","general",37.3013,127.009,"False","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","False","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19']","2021","11","12",NULL
"스타벅스 수원천천점","경기도 수원시 장안구 덕영대로535번길 46 (천천동)","general",37.2973,126.983,"False","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon19', 'icon21']","2018","2","1",NULL
"스타벅스 수원청명점","경기도 수원시 영통구 청명로 88 (영통동)","general",37.2546,127.078,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon21']","2022","8","31",NULL
"스타벅스 수원트레이더스점","경기도 수원시 영통구 삼성로 2 트레이더스수원점 (신동)","general",37.2463,127.048,"True","True","True","False","False","False","False","True","False","True","False","False","False","False","False","False","False","True","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon10', 'icon19']","2014","8","7",NULL
"스타벅스 수원호매실점","경기도 수원시 권선구 서수원로577번길 305 (금곡동, 수원모아미래도센트럴타운2단지)","general",37.2744,126.941,"False","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon21']","2018","6","19",NULL
"스타벅스 수원화성행궁점","경기도 수원시 팔달구 정조로841번길 10 (신풍동)","general",37.2833,127.016,"False","True","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","False","False","['icon23', 'icon22', 'icon_delivers_service', 'icon19']","2023","7","18",NULL
"스타벅스 수유역점","서울특별시 강북구 도봉로 342 (번동)","general",37.638,127.026,"False","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","True","True","False","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon14', 'icon19']","2004","10","13",NULL
"스타벅스 수지구청역점","경기도 용인시 수지구 풍덕천로 119 (풍덕천동) 111,112,113,206,207호","general",37.3231,127.095,"False","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon14', 'icon21']","2022","10","27",NULL
"스타벅스 수지동천점","경기도 용인시 수지구 손곡로","general",37.336,127.091,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon19']","2014","10","13",NULL
